Date,Confirmed,Deaths,Recovered,Province/State
2020-02-05 13:23:04,895.0,0.0,49.0,Guangdong
2020-02-05 15:13:02,895.0,0.0,78.0,Zhejiang
2020-02-05 15:03:02,764.0,2.0,47.0,Henan
2020-02-05 15:23:02,661.0,0.0,54.0,Hunan
2020-02-05 01:33:07,548.0,0.0,27.0,Jiangxi
2020-02-05 13:43:02,530.0,0.0,23.0,Anhui
2020-02-05 23:43:02,389.0,2.0,15.0,Chongqing
2020-02-05 12:43:02,341.0,0.0,23.0,Jiangsu
2020-02-05 10:13:13,307.0,0.0,15.0,Shandong
2020-02-05 10:13:13,301.0,1.0,24.0,Sichuan
2020-02-05 05:43:02,253.0,1.0,24.0,Beijing
2020-02-05 06:23:04,243.0,1.0,15.0,Shanghai
2020-02-05 12:33:01,205.0,0.0,11.0,Fujian
2020-02-05 12:13:04,190.0,2.0,7.0,Heilongjiang
2020-02-05 08:43:01,165.0,0.0,6.0,Shaanxi
2020-02-05 12:03:08,150.0,0.0,13.0,Guangxi
2020-02-05 11:23:18,135.0,1.0,6.0,Hebei
2020-02-05 23:33:02,128.0,0.0,5.0,Yunnan
