Date,Confirmed,Deaths,Recovered,Province/State
2020-02-03T11:03:10,521.0,0.0,22.0,Hunan
2020-02-03T17:11:34,408.0,0.0,14.0,Anhui
2020-02-03T01:33:02,391.0,0.0,18.0,Jiangxi
2020-02-03T23:43:02,337.0,2.0,9.0,Chongqing
2020-02-03T11:03:10,271.0,0.0,8.0,Jiangsu
2020-02-03T17:11:34,259.0,0.0,7.0,Shandong
2020-02-03T11:23:23,254.0,1.0,14.0,Sichuan
2020-02-03T09:23:05,212.0,1.0,12.0,Beijing
2020-02-03T07:03:12,203.0,1.0,10.0,Shanghai
2020-02-03T11:33:13,179.0,0.0,1.0,Fujian
2020-02-03T02:33:02,128.0,0.0,0.0,Shaanxi
2020-02-03T12:33:02,127.0,0.0,7.0,Guangxi
2020-02-03T07:13:19,121.0,2.0,2.0,Heilongjiang
2020-02-03T23:23:03,117.0,0.0,5.0,Yunnan
2020-02-03T00:23:14,113.0,1.0,3.0,Hebei
2020-02-03T17:11:34,74.0,0.0,1.0,Liaoning
2020-02-03T23:13:11,74.0,0.0,2.0,Shanxi
2020-02-03T17:11:34,72.0,1.0,4.0,Hainan
2020-02-03T13:53:03,60.0,0.0,1.0,Tianjin
2020-02-03T23:03:08,55.0,0.0,3.0,Gansu
2020-02-03T01:03:22,46.0,0.0,2.0,Guizhou
2020-02-03T03:03:09,34.0,0.0,1.0,Inner Mongolia
2020-02-03T00:53:03,31.0,0.0,1.0,Jilin
2020-02-03T08:33:03,31.0,0.0,1.0,Ningxia
2020-02-03T01:13:21,24.0,0.0,0.0,Xinjiang
2020-02-03T02:43:01,13.0,0.0,0.0,Qinghai
2020-02-01T01:52:40,1.0,0.0,0.0,Tibet
2020-02-04T23:43:01,16678.0,479.0,522.0,Hubei
2020-02-04T13:03:07,829.0,0.0,62.0,Zhejiang
2020-02-04T13:03:07,813.0,0.0,30.0,Guangdong
2020-02-04T11:53:02,675.0,2.0,27.0,Henan
2020-02-04T14:03:03,593.0,0.0,31.0,Hunan
2020-02-04T05:33:01,480.0,0.0,20.0,Anhui
2020-02-04T14:43:02,476.0,0.0,20.0,Jiangxi
2020-02-04T23:43:01,366.0,2.0,9.0,Chongqing
2020-02-04T11:53:02,308.0,0.0,12.0,Jiangsu
2020-02-04T01:43:02,282.0,1.0,14.0,Sichuan
2020-02-04T12:03:04,275.0,0.0,11.0,Shandong
2020-02-04T08:33:01,228.0,1.0,23.0,Beijing
2020-02-04T06:33:02,219.0,1.0,12.0,Shanghai
2020-02-04T12:13:11,194.0,0.0,3.0,Fujian
2020-02-04T07:43:01,155.0,2.0,4.0,Heilongjiang
2020-02-04T12:33:02,142.0,0.0,2.0,Shaanxi
2020-02-04T05:53:01,139.0,0.0,10.0,Guangxi
2020-02-04T08:53:01,126.0,1.0,4.0,Hebei
2020-02-04T23:23:02,122.0,0.0,5.0,Yunnan
2020-02-04T14:13:08,81.0,0.0,2.0,Liaoning
2020-02-04T23:23:02,81.0,0.0,4.0,Shanxi
2020-02-04T11:33:03,80.0,1.0,5.0,Hainan
2020-02-04T13:33:02,67.0,0.0,2.0,Tianjin
2020-02-04T10:43:02,58.0,0.0,2.0,Guizhou
2020-02-04T15:43:02,57.0,0.0,4.0,Gansu
2020-02-04T00:23:05,42.0,0.0,1.0,Jilin
2020-02-04T03:03:07,35.0,0.0,1.0,Inner Mongolia
2020-02-04T02:13:18,34.0,0.0,1.0,Ningxia
2020-02-04T01:33:01,29.0,0.0,0.0,Xinjiang
2020-02-04T01:33:01,15.0,0.0,0.0,Qinghai
2020-02-01T01:52:40,1.0,0.0,0.0,Tibet
2020-02-05T23:13:12,19665.0,549.0,633.0,Hubei
2020-02-05T13:23:04,895.0,0.0,49.0,Guangdong
2020-02-05T15:13:02,895.0,0.0,78.0,Zhejiang
